id_city,city_name,department_name,measurement
13,Monteria,Cordoba,13.1
1,Leticia,Amazonas,39.7
3,Arauca,Arauca,46.8
13,Monteria,Cordoba,13.5
4,Barranquilla,Atlantico,27.9
26,San Andres,San Andres y Providencia,50.2
5,Cartagena,Bolivar,11.8
20,Villavicencio,Meta,9.2
31,Mitu,Vaupes,22.6
14,Bogota,Cundinamarca,44.1
1,Leticia,Amazonas,49.8
23,Mocoa,Putumayo,32.6
19,Santa Marta,Magdalena,4.8
1,Leticia,Amazonas,25.7
22,Cucuta,Norte de Santander,34.5
23,Mocoa,Putumayo,14.5
11,Valledupar,Cesar,40.3
3,Arauca,Arauca,39.8
21,Pasto,Narino,7.2
3,Arauca,Arauca,25.5
25,Pereira,Risaralda,30.1
31,Mitu,Vaupes,32.4
2,Medellin,Antioquia,49.1
27,Bucaramanga,Santander,21.0
16,San Jose del Guaviare,Guaviare,42.0
13,Monteria,Cordoba,6.6
15,Inirida,Guainia,13.4
31,Mitu,Vaupes,8.4
13,Monteria,Cordoba,36.9
23,Mocoa,Putumayo,47.1
29,Ibague,Tolima,25.6
16,San Jose del Guaviare,Guaviare,19.7
26,San Andres,San Andres y Providencia,19.4
28,Sincelejo,Sucre,21.4
15,Inirida,Guainia,8.6
25,Pereira,Risaralda,34.2
18,Riohacha,La Guajira,10.5
32,Puerto Carreno,Vichada,6.3
9,Yopal,Casanare,37.0
3,Arauca,Arauca,17.3
19,Santa Marta,Magdalena,37.1
13,Monteria,Cordoba,19.7
17,Neiva,Huila,49.7
13,Monteria,Cordoba,7.1
13,Monteria,Cordoba,17.8
18,Riohacha,La Guajira,11.7
3,Arauca,Arauca,6.0
27,Bucaramanga,Santander,48.8
18,Riohacha,La Guajira,5.8
5,Cartagena,Bolivar,21.1
13,Monteria,Cordoba,22.6
20,Villavicencio,Meta,39.7
32,Puerto Carreno,Vichada,21.8
30,Cali,Valle del Cauca,34.0
19,Santa Marta,Magdalena,7.7
5,Cartagena,Bolivar,34.3
5,Cartagena,Bolivar,15.1
12,Quibdo,Choco,3.3
29,Ibague,Tolima,30.8
23,Mocoa,Putumayo,42.7
24,Armenia,Quindio,37.3
26,San Andres,San Andres y Providencia,5.3
29,Ibague,Tolima,44.1
6,Tunja,Boyaca,42.1
25,Pereira,Risaralda,1.8
11,Valledupar,Cesar,26.5
14,Bogota,Cundinamarca,7.4
4,Barranquilla,Atlantico,41.2
29,Ibague,Tolima,1.8
32,Puerto Carreno,Vichada,29.7
7,Manizales,Caldas,14.1
31,Mitu,Vaupes,41.9
17,Neiva,Huila,3.5
10,Popayan,Cauca,33.7
7,Manizales,Caldas,7.1
25,Pereira,Risaralda,45.8
5,Cartagena,Bolivar,30.3
10,Popayan,Cauca,27.9
6,Tunja,Boyaca,18.7
13,Monteria,Cordoba,8.1
5,Cartagena,Bolivar,0.0
14,Bogota,Cundinamarca,38.1
1,Leticia,Amazonas,48.3
1,Leticia,Amazonas,0.8
12,Quibdo,Choco,46.6
15,Inirida,Guainia,31.0
8,Florencia,Caqueta,47.2
3,Arauca,Arauca,48.6
25,Pereira,Risaralda,38.5
13,Monteria,Cordoba,19.9
17,Neiva,Huila,37.2
4,Barranquilla,Atlantico,27.1
29,Ibague,Tolima,42.5
32,Puerto Carreno,Vichada,11.4
22,Cucuta,Norte de Santander,46.0
18,Riohacha,La Guajira,34.0
16,San Jose del Guaviare,Guaviare,49.1
13,Monteria,Cordoba,9.1
25,Pereira,Risaralda,12.7
25,Pereira,Risaralda,32.9
19,Santa Marta,Magdalena,31.3
8,Florencia,Caqueta,2.6
31,Mitu,Vaupes,25.5
2,Medellin,Antioquia,19.7
32,Puerto Carreno,Vichada,45.0
15,Inirida,Guainia,35.8
29,Ibague,Tolima,11.2
28,Sincelejo,Sucre,7.2
13,Monteria,Cordoba,20.1
5,Cartagena,Bolivar,36.8
12,Quibdo,Choco,47.1
24,Armenia,Quindio,6.1
6,Tunja,Boyaca,13.4
12,Quibdo,Choco,7.9
18,Riohacha,La Guajira,34.4
24,Armenia,Quindio,43.3
22,Cucuta,Norte de Santander,14.7
6,Tunja,Boyaca,22.4
14,Bogota,Cundinamarca,36.5
32,Puerto Carreno,Vichada,3.7
25,Pereira,Risaralda,34.3
30,Cali,Valle del Cauca,47.8
2,Medellin,Antioquia,27.7
13,Monteria,Cordoba,38.7
22,Cucuta,Norte de Santander,25.6
12,Quibdo,Choco,3.7
11,Valledupar,Cesar,17.0
31,Mitu,Vaupes,25.3
3,Arauca,Arauca,3.0
32,Puerto Carreno,Vichada,23.7
19,Santa Marta,Magdalena,49.4
30,Cali,Valle del Cauca,45.6
5,Cartagena,Bolivar,14.3
30,Cali,Valle del Cauca,18.6
24,Armenia,Quindio,27.8
3,Arauca,Arauca,43.2
23,Mocoa,Putumayo,29.0
15,Inirida,Guainia,35.8
30,Cali,Valle del Cauca,12.9
5,Cartagena,Bolivar,31.3
28,Sincelejo,Sucre,42.8
19,Santa Marta,Magdalena,26.3
27,Bucaramanga,Santander,29.2
1,Leticia,Amazonas,3.1
8,Florencia,Caqueta,22.7
23,Mocoa,Putumayo,39.3
7,Manizales,Caldas,45.1
19,Santa Marta,Magdalena,27.1
14,Bogota,Cundinamarca,16.2
19,Santa Marta,Magdalena,26.8
27,Bucaramanga,Santander,12.4
9,Yopal,Casanare,36.2
18,Riohacha,La Guajira,10.7
23,Mocoa,Putumayo,10.2
26,San Andres,San Andres y Providencia,17.1
27,Bucaramanga,Santander,43.9
6,Tunja,Boyaca,12.4
18,Riohacha,La Guajira,17.3
11,Valledupar,Cesar,21.7
13,Monteria,Cordoba,17.1
15,Inirida,Guainia,2.6
24,Armenia,Quindio,7.1
25,Pereira,Risaralda,7.9
22,Cucuta,Norte de Santander,30.9
31,Mitu,Vaupes,19.1
21,Pasto,Narino,49.2
17,Neiva,Huila,37.7
18,Riohacha,La Guajira,45.3
16,San Jose del Guaviare,Guaviare,46.8
13,Monteria,Cordoba,21.5
6,Tunja,Boyaca,39.2
3,Arauca,Arauca,37.5
12,Quibdo,Choco,21.6
22,Cucuta,Norte de Santander,28.9
27,Bucaramanga,Santander,38.8
27,Bucaramanga,Santander,28.2
13,Monteria,Cordoba,9.1
4,Barranquilla,Atlantico,13.2
9,Yopal,Casanare,11.9
8,Florencia,Caqueta,49.9
6,Tunja,Boyaca,49.7
24,Armenia,Quindio,4.0
13,Monteria,Cordoba,9.1
6,Tunja,Boyaca,15.1
5,Cartagena,Bolivar,27.3
19,Santa Marta,Magdalena,4.3
12,Quibdo,Choco,15.3
27,Bucaramanga,Santander,18.3
29,Ibague,Tolima,23.9
24,Armenia,Quindio,36.8
3,Arauca,Arauca,46.6
22,Cucuta,Norte de Santander,49.2
3,Arauca,Arauca,31.4
31,Mitu,Vaupes,6.6
5,Cartagena,Bolivar,36.0
9,Yopal,Casanare,20.1
7,Manizales,Caldas,30.9
25,Pereira,Risaralda,8.4
21,Pasto,Narino,31.9
7,Manizales,Caldas,47.8
16,San Jose del Guaviare,Guaviare,3.4
16,San Jose del Guaviare,Guaviare,38.9
25,Pereira,Risaralda,28.1
22,Cucuta,Norte de Santander,22.0
11,Valledupar,Cesar,0.1
14,Bogota,Cundinamarca,33.4
19,Santa Marta,Magdalena,18.4
9,Yopal,Casanare,38.9
28,Sincelejo,Sucre,22.8
25,Pereira,Risaralda,2.8
31,Mitu,Vaupes,36.8
15,Inirida,Guainia,22.0
3,Arauca,Arauca,49.0
16,San Jose del Guaviare,Guaviare,2.1
25,Pereira,Risaralda,44.8
23,Mocoa,Putumayo,7.8
13,Monteria,Cordoba,10.5
8,Florencia,Caqueta,7.1
26,San Andres,San Andres y Providencia,38.7
9,Yopal,Casanare,35.5
29,Ibague,Tolima,1.6
25,Pereira,Risaralda,45.7
21,Pasto,Narino,7.7
5,Cartagena,Bolivar,45.2
2,Medellin,Antioquia,30.1
31,Mitu,Vaupes,5.1
16,San Jose del Guaviare,Guaviare,14.5
12,Quibdo,Choco,35.4
8,Florencia,Caqueta,40.2
7,Manizales,Caldas,43.1
27,Bucaramanga,Santander,7.9
17,Neiva,Huila,13.0
16,San Jose del Guaviare,Guaviare,11.2
20,Villavicencio,Meta,12.0
23,Mocoa,Putumayo,33.2
17,Neiva,Huila,48.2
2,Medellin,Antioquia,15.1
4,Barranquilla,Atlantico,13.0
9,Yopal,Casanare,18.9
23,Mocoa,Putumayo,6.9
11,Valledupar,Cesar,17.7
25,Pereira,Risaralda,22.8
14,Bogota,Cundinamarca,44.1
13,Monteria,Cordoba,37.5
23,Mocoa,Putumayo,30.4
29,Ibague,Tolima,25.8
15,Inirida,Guainia,3.0
17,Neiva,Huila,0.1
32,Puerto Carreno,Vichada,27.5
18,Riohacha,La Guajira,46.6
12,Quibdo,Choco,11.8
23,Mocoa,Putumayo,1.2
1,Leticia,Amazonas,36.1
23,Mocoa,Putumayo,26.0
25,Pereira,Risaralda,36.8
25,Pereira,Risaralda,12.3
29,Ibague,Tolima,39.2
14,Bogota,Cundinamarca,47.1
25,Pereira,Risaralda,28.6
9,Yopal,Casanare,10.8
14,Bogota,Cundinamarca,45.7
7,Manizales,Caldas,20.4
19,Santa Marta,Magdalena,47.0
4,Barranquilla,Atlantico,9.0
16,San Jose del Guaviare,Guaviare,20.1
1,Leticia,Amazonas,3.3
10,Popayan,Cauca,47.4
14,Bogota,Cundinamarca,20.2
18,Riohacha,La Guajira,49.8
24,Armenia,Quindio,0.7
26,San Andres,San Andres y Providencia,24.9
26,San Andres,San Andres y Providencia,24.4
18,Riohacha,La Guajira,41.7
13,Monteria,Cordoba,31.9
8,Florencia,Caqueta,2.1
23,Mocoa,Putumayo,47.5
28,Sincelejo,Sucre,42.3
27,Bucaramanga,Santander,25.6
3,Arauca,Arauca,37.9
3,Arauca,Arauca,34.6
17,Neiva,Huila,11.6
11,Valledupar,Cesar,30.3
14,Bogota,Cundinamarca,33.1
25,Pereira,Risaralda,48.8
23,Mocoa,Putumayo,21.6
30,Cali,Valle del Cauca,14.5
2,Medellin,Antioquia,15.6
23,Mocoa,Putumayo,16.1
21,Pasto,Narino,24.3
30,Cali,Valle del Cauca,40.7
11,Valledupar,Cesar,15.0
24,Armenia,Quindio,45.8
27,Bucaramanga,Santander,46.5
25,Pereira,Risaralda,30.5
29,Ibague,Tolima,3.6
9,Yopal,Casanare,23.4
31,Mitu,Vaupes,40.4
30,Cali,Valle del Cauca,39.9
19,Santa Marta,Magdalena,39.3
17,Neiva,Huila,46.3
17,Neiva,Huila,41.6
21,Pasto,Narino,29.8
11,Valledupar,Cesar,0.5
30,Cali,Valle del Cauca,26.2
30,Cali,Valle del Cauca,38.0
17,Neiva,Huila,14.7
1,Leticia,Amazonas,45.1
17,Neiva,Huila,48.6
25,Pereira,Risaralda,2.8
1,Leticia,Amazonas,31.2
24,Armenia,Quindio,42.3
3,Arauca,Arauca,33.9
29,Ibague,Tolima,16.4
16,San Jose del Guaviare,Guaviare,15.3
1,Leticia,Amazonas,7.0
8,Florencia,Caqueta,4.7
20,Villavicencio,Meta,48.1
15,Inirida,Guainia,44.4
17,Neiva,Huila,0.2
6,Tunja,Boyaca,42.5
24,Armenia,Quindio,46.2
15,Inirida,Guainia,28.9
17,Neiva,Huila,31.2
21,Pasto,Narino,9.1
25,Pereira,Risaralda,29.5
9,Yopal,Casanare,4.8
27,Bucaramanga,Santander,10.8
29,Ibague,Tolima,33.6
28,Sincelejo,Sucre,29.0
4,Barranquilla,Atlantico,43.6
3,Arauca,Arauca,49.0
23,Mocoa,Putumayo,17.2
15,Inirida,Guainia,45.4
18,Riohacha,La Guajira,24.3
32,Puerto Carreno,Vichada,23.4
24,Armenia,Quindio,17.1
6,Tunja,Boyaca,42.0
24,Armenia,Quindio,38.7
31,Mitu,Vaupes,14.4
31,Mitu,Vaupes,3.5
9,Yopal,Casanare,45.0
29,Ibague,Tolima,14.1
13,Monteria,Cordoba,49.5
21,Pasto,Narino,4.4
2,Medellin,Antioquia,7.1
12,Quibdo,Choco,34.6
20,Villavicencio,Meta,8.6
3,Arauca,Arauca,3.0
6,Tunja,Boyaca,10.9
20,Villavicencio,Meta,40.1
19,Santa Marta,Magdalena,6.7
13,Monteria,Cordoba,0.5
6,Tunja,Boyaca,49.8
6,Tunja,Boyaca,28.1
27,Bucaramanga,Santander,0.4
23,Mocoa,Putumayo,21.5
20,Villavicencio,Meta,40.9
17,Neiva,Huila,43.8
28,Sincelejo,Sucre,44.3
19,Santa Marta,Magdalena,39.7
6,Tunja,Boyaca,40.8
13,Monteria,Cordoba,38.0
22,Cucuta,Norte de Santander,15.8
10,Popayan,Cauca,0.6
28,Sincelejo,Sucre,4.1
6,Tunja,Boyaca,22.2
6,Tunja,Boyaca,0.9
27,Bucaramanga,Santander,34.7
24,Armenia,Quindio,16.1
4,Barranquilla,Atlantico,39.6
8,Florencia,Caqueta,9.8
26,San Andres,San Andres y Providencia,13.2
31,Mitu,Vaupes,44.4
4,Barranquilla,Atlantico,26.8
28,Sincelejo,Sucre,48.1
32,Puerto Carreno,Vichada,38.8
31,Mitu,Vaupes,35.6
30,Cali,Valle del Cauca,35.1
8,Florencia,Caqueta,8.2
9,Yopal,Casanare,18.1
22,Cucuta,Norte de Santander,1.7
12,Quibdo,Choco,4.5
15,Inirida,Guainia,15.1
8,Florencia,Caqueta,35.5
4,Barranquilla,Atlantico,30.2
8,Florencia,Caqueta,23.4
30,Cali,Valle del Cauca,48.8
7,Manizales,Caldas,25.4
10,Popayan,Cauca,31.0
26,San Andres,San Andres y Providencia,39.2
14,Bogota,Cundinamarca,17.2
31,Mitu,Vaupes,34.5
1,Leticia,Amazonas,10.5
15,Inirida,Guainia,12.3
7,Manizales,Caldas,27.4
2,Medellin,Antioquia,18.7
11,Valledupar,Cesar,46.3
12,Quibdo,Choco,16.5
10,Popayan,Cauca,43.5
6,Tunja,Boyaca,30.8
9,Yopal,Casanare,45.7
31,Mitu,Vaupes,1.5
30,Cali,Valle del Cauca,30.4
22,Cucuta,Norte de Santander,12.0
28,Sincelejo,Sucre,22.0
19,Santa Marta,Magdalena,22.3
31,Mitu,Vaupes,39.4
31,Mitu,Vaupes,23.2
11,Valledupar,Cesar,19.0
23,Mocoa,Putumayo,36.6
8,Florencia,Caqueta,37.1
23,Mocoa,Putumayo,12.8
4,Barranquilla,Atlantico,25.8
19,Santa Marta,Magdalena,22.9
22,Cucuta,Norte de Santander,41.9
7,Manizales,Caldas,42.2
13,Monteria,Cordoba,3.9
21,Pasto,Narino,24.7
11,Valledupar,Cesar,13.8
15,Inirida,Guainia,2.5
10,Popayan,Cauca,4.3
20,Villavicencio,Meta,42.1
12,Quibdo,Choco,13.1
16,San Jose del Guaviare,Guaviare,38.1
26,San Andres,San Andres y Providencia,29.3
15,Inirida,Guainia,39.6
28,Sincelejo,Sucre,32.4
11,Valledupar,Cesar,27.2
24,Armenia,Quindio,17.3
14,Bogota,Cundinamarca,41.1
4,Barranquilla,Atlantico,8.0
7,Manizales,Caldas,21.7
14,Bogota,Cundinamarca,47.1
23,Mocoa,Putumayo,22.4
2,Medellin,Antioquia,4.7
31,Mitu,Vaupes,4.4
1,Leticia,Amazonas,48.3
8,Florencia,Caqueta,45.6
20,Villavicencio,Meta,50.2
6,Tunja,Boyaca,11.2
27,Bucaramanga,Santander,2.0
1,Leticia,Amazonas,38.2
14,Bogota,Cundinamarca,43.9
10,Popayan,Cauca,10.7
1,Leticia,Amazonas,49.7
10,Popayan,Cauca,45.1
16,San Jose del Guaviare,Guaviare,38.1
1,Leticia,Amazonas,46.5
32,Puerto Carreno,Vichada,49.5
7,Manizales,Caldas,9.7
2,Medellin,Antioquia,29.2
10,Popayan,Cauca,42.5
19,Santa Marta,Magdalena,15.9
28,Sincelejo,Sucre,47.9
25,Pereira,Risaralda,17.6
11,Valledupar,Cesar,17.2
14,Bogota,Cundinamarca,35.9
1,Leticia,Amazonas,37.7
24,Armenia,Quindio,47.8
8,Florencia,Caqueta,36.0
20,Villavicencio,Meta,17.5
15,Inirida,Guainia,18.2
29,Ibague,Tolima,45.7
15,Inirida,Guainia,22.1
12,Quibdo,Choco,7.3
13,Monteria,Cordoba,12.1
17,Neiva,Huila,32.1
15,Inirida,Guainia,46.0
15,Inirida,Guainia,9.6
28,Sincelejo,Sucre,33.5
1,Leticia,Amazonas,11.4
26,San Andres,San Andres y Providencia,27.7
21,Pasto,Narino,11.6
18,Riohacha,La Guajira,20.2
15,Inirida,Guainia,13.7
7,Manizales,Caldas,15.3
1,Leticia,Amazonas,42.5
17,Neiva,Huila,26.8
8,Florencia,Caqueta,46.9
4,Barranquilla,Atlantico,5.7
1,Leticia,Amazonas,18.3
19,Santa Marta,Magdalena,18.3
11,Valledupar,Cesar,33.0
32,Puerto Carreno,Vichada,36.3
23,Mocoa,Putumayo,30.5
8,Florencia,Caqueta,0.4
18,Riohacha,La Guajira,38.6
15,Inirida,Guainia,15.3
24,Armenia,Quindio,45.6
32,Puerto Carreno,Vichada,40.2
14,Bogota,Cundinamarca,20.4
11,Valledupar,Cesar,21.6
19,Santa Marta,Magdalena,6.8
5,Cartagena,Bolivar,8.3
12,Quibdo,Choco,42.0
14,Bogota,Cundinamarca,1.6
27,Bucaramanga,Santander,48.4
8,Florencia,Caqueta,27.6
8,Florencia,Caqueta,14.7
4,Barranquilla,Atlantico,29.4
32,Puerto Carreno,Vichada,38.9
10,Popayan,Cauca,14.3
27,Bucaramanga,Santander,5.9
19,Santa Marta,Magdalena,2.9
25,Pereira,Risaralda,13.2
2,Medellin,Antioquia,8.8
26,San Andres,San Andres y Providencia,29.8
14,Bogota,Cundinamarca,20.1
20,Villavicencio,Meta,40.7
16,San Jose del Guaviare,Guaviare,9.8
10,Popayan,Cauca,17.8
18,Riohacha,La Guajira,44.9
1,Leticia,Amazonas,8.5
19,Santa Marta,Magdalena,49.7
7,Manizales,Caldas,40.0
15,Inirida,Guainia,29.8
13,Monteria,Cordoba,6.5
23,Mocoa,Putumayo,7.8
30,Cali,Valle del Cauca,22.0
7,Manizales,Caldas,43.4
16,San Jose del Guaviare,Guaviare,20.5
6,Tunja,Boyaca,43.1
22,Cucuta,Norte de Santander,29.4
26,San Andres,San Andres y Providencia,3.3
32,Puerto Carreno,Vichada,42.0
13,Monteria,Cordoba,35.1
18,Riohacha,La Guajira,8.0
28,Sincelejo,Sucre,0.1
26,San Andres,San Andres y Providencia,49.8
8,Florencia,Caqueta,12.6
18,Riohacha,La Guajira,47.9
23,Mocoa,Putumayo,22.3
21,Pasto,Narino,46.4
26,San Andres,San Andres y Providencia,17.4
2,Medellin,Antioquia,15.2
8,Florencia,Caqueta,29.5
19,Santa Marta,Magdalena,15.0
9,Yopal,Casanare,9.9
28,Sincelejo,Sucre,43.4
11,Valledupar,Cesar,17.4
3,Arauca,Arauca,32.2
29,Ibague,Tolima,1.1
31,Mitu,Vaupes,7.0
7,Manizales,Caldas,34.7
29,Ibague,Tolima,48.7
19,Santa Marta,Magdalena,37.0
17,Neiva,Huila,8.8
28,Sincelejo,Sucre,23.2
31,Mitu,Vaupes,12.0
26,San Andres,San Andres y Providencia,15.9
4,Barranquilla,Atlantico,46.9
27,Bucaramanga,Santander,21.2
31,Mitu,Vaupes,30.7
7,Manizales,Caldas,16.9
22,Cucuta,Norte de Santander,17.6
19,Santa Marta,Magdalena,42.4
11,Valledupar,Cesar,38.9
30,Cali,Valle del Cauca,31.2
9,Yopal,Casanare,10.9
16,San Jose del Guaviare,Guaviare,39.4
23,Mocoa,Putumayo,32.2
14,Bogota,Cundinamarca,34.6
4,Barranquilla,Atlantico,24.6
2,Medellin,Antioquia,20.9
9,Yopal,Casanare,50.2
25,Pereira,Risaralda,2.0
22,Cucuta,Norte de Santander,3.5
14,Bogota,Cundinamarca,49.0
5,Cartagena,Bolivar,2.3
29,Ibague,Tolima,46.8
11,Valledupar,Cesar,13.6
16,San Jose del Guaviare,Guaviare,14.6
28,Sincelejo,Sucre,48.2
27,Bucaramanga,Santander,11.4
18,Riohacha,La Guajira,12.9
21,Pasto,Narino,47.1
6,Tunja,Boyaca,37.5
22,Cucuta,Norte de Santander,44.7
9,Yopal,Casanare,50.3
23,Mocoa,Putumayo,50.1
32,Puerto Carreno,Vichada,4.8
28,Sincelejo,Sucre,28.6
4,Barranquilla,Atlantico,35.2
24,Armenia,Quindio,11.8
7,Manizales,Caldas,4.5
17,Neiva,Huila,28.3
16,San Jose del Guaviare,Guaviare,12.3
18,Riohacha,La Guajira,47.3
25,Pereira,Risaralda,27.8
6,Tunja,Boyaca,41.7
3,Arauca,Arauca,23.5
11,Valledupar,Cesar,5.7
11,Valledupar,Cesar,12.1
29,Ibague,Tolima,38.0
23,Mocoa,Putumayo,9.6
7,Manizales,Caldas,43.1
27,Bucaramanga,Santander,29.6
20,Villavicencio,Meta,17.9
31,Mitu,Vaupes,43.1
30,Cali,Valle del Cauca,39.5
29,Ibague,Tolima,24.0
22,Cucuta,Norte de Santander,6.8
30,Cali,Valle del Cauca,3.1
31,Mitu,Vaupes,17.6
6,Tunja,Boyaca,0.7
5,Cartagena,Bolivar,44.1
8,Florencia,Caqueta,23.9
20,Villavicencio,Meta,14.3
12,Quibdo,Choco,13.5
11,Valledupar,Cesar,31.3
16,San Jose del Guaviare,Guaviare,15.0
23,Mocoa,Putumayo,19.4
26,San Andres,San Andres y Providencia,16.5
27,Bucaramanga,Santander,35.8
6,Tunja,Boyaca,8.4
17,Neiva,Huila,27.4
32,Puerto Carreno,Vichada,1.9
22,Cucuta,Norte de Santander,28.1
7,Manizales,Caldas,29.6
19,Santa Marta,Magdalena,41.3
25,Pereira,Risaralda,33.2
8,Florencia,Caqueta,34.1
16,San Jose del Guaviare,Guaviare,3.6
4,Barranquilla,Atlantico,9.1
24,Armenia,Quindio,37.4
31,Mitu,Vaupes,46.7
32,Puerto Carreno,Vichada,37.9
21,Pasto,Narino,7.1
28,Sincelejo,Sucre,17.4
13,Monteria,Cordoba,40.5
22,Cucuta,Norte de Santander,23.1
32,Puerto Carreno,Vichada,13.9
15,Inirida,Guainia,15.2
10,Popayan,Cauca,37.0
23,Mocoa,Putumayo,11.2
9,Yopal,Casanare,29.4
26,San Andres,San Andres y Providencia,31.5
14,Bogota,Cundinamarca,9.5
11,Valledupar,Cesar,17.7
22,Cucuta,Norte de Santander,44.9
20,Villavicencio,Meta,28.4
25,Pereira,Risaralda,23.9
29,Ibague,Tolima,8.4
16,San Jose del Guaviare,Guaviare,32.8
9,Yopal,Casanare,19.5
15,Inirida,Guainia,23.5
23,Mocoa,Putumayo,34.7
16,San Jose del Guaviare,Guaviare,18.2
21,Pasto,Narino,3.8
19,Santa Marta,Magdalena,8.1
4,Barranquilla,Atlantico,5.5
11,Valledupar,Cesar,13.3
27,Bucaramanga,Santander,42.8
8,Florencia,Caqueta,47.0
3,Arauca,Arauca,44.9
23,Mocoa,Putumayo,30.5
22,Cucuta,Norte de Santander,7.7
13,Monteria,Cordoba,36.9
8,Florencia,Caqueta,10.4
7,Manizales,Caldas,12.3
25,Pereira,Risaralda,28.1
15,Inirida,Guainia,16.7
24,Armenia,Quindio,35.2
24,Armenia,Quindio,4.7
17,Neiva,Huila,46.2
8,Florencia,Caqueta,32.5
25,Pereira,Risaralda,0.9
30,Cali,Valle del Cauca,24.0
23,Mocoa,Putumayo,34.8
16,San Jose del Guaviare,Guaviare,13.2
17,Neiva,Huila,5.2
30,Cali,Valle del Cauca,23.6
13,Monteria,Cordoba,20.3
5,Cartagena,Bolivar,41.3
23,Mocoa,Putumayo,16.7
17,Neiva,Huila,0.2
31,Mitu,Vaupes,44.2
26,San Andres,San Andres y Providencia,25.5
12,Quibdo,Choco,47.9
14,Bogota,Cundinamarca,6.7
31,Mitu,Vaupes,15.4
7,Manizales,Caldas,20.5
31,Mitu,Vaupes,1.3
28,Sincelejo,Sucre,48.5
26,San Andres,San Andres y Providencia,30.9
28,Sincelejo,Sucre,3.8
32,Puerto Carreno,Vichada,31.9
16,San Jose del Guaviare,Guaviare,35.1
2,Medellin,Antioquia,44.0
22,Cucuta,Norte de Santander,46.0
29,Ibague,Tolima,42.4
30,Cali,Valle del Cauca,30.2
10,Popayan,Cauca,23.5
5,Cartagena,Bolivar,24.6
23,Mocoa,Putumayo,41.5
27,Bucaramanga,Santander,41.6
8,Florencia,Caqueta,17.7
4,Barranquilla,Atlantico,38.8
19,Santa Marta,Magdalena,14.0
18,Riohacha,La Guajira,43.5
31,Mitu,Vaupes,22.6
7,Manizales,Caldas,50.1
25,Pereira,Risaralda,43.3
11,Valledupar,Cesar,44.7
6,Tunja,Boyaca,45.9
21,Pasto,Narino,16.1
7,Manizales,Caldas,4.8
14,Bogota,Cundinamarca,22.4
3,Arauca,Arauca,13.5
15,Inirida,Guainia,35.7
9,Yopal,Casanare,0.7
26,San Andres,San Andres y Providencia,6.5
28,Sincelejo,Sucre,20.8
13,Monteria,Cordoba,30.5
4,Barranquilla,Atlantico,17.2
27,Bucaramanga,Santander,2.7
18,Riohacha,La Guajira,26.8
6,Tunja,Boyaca,19.2
15,Inirida,Guainia,33.2
32,Puerto Carreno,Vichada,35.4
24,Armenia,Quindio,31.8
26,San Andres,San Andres y Providencia,28.7
21,Pasto,Narino,15.2
25,Pereira,Risaralda,16.4
16,San Jose del Guaviare,Guaviare,21.0
32,Puerto Carreno,Vichada,28.5
16,San Jose del Guaviare,Guaviare,36.7
26,San Andres,San Andres y Providencia,46.0
32,Puerto Carreno,Vichada,19.8
1,Leticia,Amazonas,3.6
20,Villavicencio,Meta,6.8
6,Tunja,Boyaca,42.3
5,Cartagena,Bolivar,48.3
4,Barranquilla,Atlantico,23.1
24,Armenia,Quindio,29.0
16,San Jose del Guaviare,Guaviare,38.6
12,Quibdo,Choco,16.9
29,Ibague,Tolima,49.9
16,San Jose del Guaviare,Guaviare,17.0
29,Ibague,Tolima,36.1
15,Inirida,Guainia,4.3
2,Medellin,Antioquia,13.2
25,Pereira,Risaralda,29.6
2,Medellin,Antioquia,24.3
31,Mitu,Vaupes,3.0
17,Neiva,Huila,17.8
11,Valledupar,Cesar,29.8
10,Popayan,Cauca,27.9
26,San Andres,San Andres y Providencia,24.1
13,Monteria,Cordoba,29.2
2,Medellin,Antioquia,18.6
6,Tunja,Boyaca,3.6
30,Cali,Valle del Cauca,32.5
30,Cali,Valle del Cauca,32.6
11,Valledupar,Cesar,5.9
6,Tunja,Boyaca,15.3
30,Cali,Valle del Cauca,6.2
30,Cali,Valle del Cauca,15.4
10,Popayan,Cauca,15.3
9,Yopal,Casanare,6.4
24,Armenia,Quindio,29.9
14,Bogota,Cundinamarca,21.3
11,Valledupar,Cesar,31.1
28,Sincelejo,Sucre,5.9
18,Riohacha,La Guajira,1.9
5,Cartagena,Bolivar,33.1
18,Riohacha,La Guajira,47.1
15,Inirida,Guainia,3.8
3,Arauca,Arauca,8.4
8,Florencia,Caqueta,46.6
28,Sincelejo,Sucre,3.5
13,Monteria,Cordoba,1.5
20,Villavicencio,Meta,22.9
22,Cucuta,Norte de Santander,0.6
17,Neiva,Huila,20.4
7,Manizales,Caldas,38.9
12,Quibdo,Choco,43.1
7,Manizales,Caldas,21.6
2,Medellin,Antioquia,26.0
32,Puerto Carreno,Vichada,38.6
11,Valledupar,Cesar,25.2
18,Riohacha,La Guajira,22.8
11,Valledupar,Cesar,12.4
18,Riohacha,La Guajira,45.8
20,Villavicencio,Meta,26.6
30,Cali,Valle del Cauca,39.8
21,Pasto,Narino,24.2
17,Neiva,Huila,0.6
19,Santa Marta,Magdalena,33.5
17,Neiva,Huila,28.7
28,Sincelejo,Sucre,39.0
3,Arauca,Arauca,26.2
24,Armenia,Quindio,42.2
32,Puerto Carreno,Vichada,24.9
19,Santa Marta,Magdalena,24.2
